cve_id,cvss_score,cvss_severity,cwe_ids,analysis_timestamp,analysis_duration,thread_name,models_used,has_patch_analysis,patch_count,files_modified,lines_added,lines_removed,repositories,analysis_summary
CVE-2023-39347,7.6,HIGH,CWE-345,2025-05-29T03:14:59.295231,33.06,Analyzer_2,deepseek-r1-250120,True,2,8,268,34,cilium/cilium,  ``` 1. 信任边界类别分析    主要边界突破：数据面→控制面 - 容器→控制器状态操纵    次要边界突破：多租户间隔离 - 命名空间→跨租户资源访问    架构层次影响：数据面计算层→控制面控制层→网络隔离层    技术路径：伪造Pod标签→干扰Cilium策略匹配→绕过网络策略→跨namespace通信    关键节点：Cilium控制器对Pod标签的信任依赖    权限扩展：Pod修改权限→网络策略绕过权限→跨安全域访问权限    影响范围：跨越数据面工作负载和控制面网络策略控制器    防护薄弱点：控制器对用户提供元数据的信任验证缺失    检测难点：合法标签修改与恶意策略绕过的行为特征重叠  2. 信任边界影响评估    架构影响分析：    - 控制面影响：控制层策略匹配逻辑失效，网络策略执行机制被污染    - 数据面影响：计算层Pod获得非常规网络访问权限，网络层隔离机制失效    - 跨平面传播：数据面标签修改直接影响控制面策略决策    - 节点拓扑影响：Worker节点间网络策略执行不一致     权限边界突破：    - 权限扩展路径：Pod标签修改→...
CVE-2024-25620,6.4,MEDIUM,"CWE-22, CWE-22",2025-05-29T03:15:29.058184,29.76,Analyzer_2,deepseek-r1-250120,True,2,20,224,0,helm/helm,  ``` 1. 信任边界类别分析    主要边界突破：控制面 → 数据面 - 控制器→工作负载恶意分发    次要边界突破：集群外部→集群内部 - 外部资源→控制面引用注入    架构层次影响：控制面扩展层→数据面计算层    技术路径：构造恶意Chart.yaml→绕过Helm校验→CI/CD自动部署→恶意Pod注入集群    关键节点：Helm对name字段的路径遍历校验缺失    权限扩展：Helm客户端权限→集群部署权限→数据面工作负载控制权    影响范围：从Chart管理工具渗透至Kubernetes计算层资源    防护薄弱点：Helm输入验证机制缺陷，CI/CD流水线信任链断裂    检测难点：合法Chart名称与恶意路径的语义相似性难以区分  2. 信任边界影响评估    架构影响分析：    - 控制面影响：扩展层（Helm）配置验证失效，影响API层资源配置准确性    - 数据面影响：计算层被注入恶意工作负载，网络层可能建立异常通信    - 跨平面传播：通过控制面工具缺陷直接影响数据面工作负载    - 节点拓扑影响：Worker节点可能运行恶意Pod，Ma...
CVE-2024-28175,9.0,CRITICAL,"CWE-79, CWE-79",2025-05-29T03:16:09.481516,40.42,Analyzer_2,deepseek-r1-250120,True,2,6,178,26,argoproj/argo-cd,  ``` 1. 信任边界类别分析    主要边界突破：数据面→控制面 - Pod→API Server权限提升    次要边界突破：控制面组件间 - 扩展组件→核心组件权限滥用    架构层次影响：数据面计算层→控制面扩展层→API层    技术路径：恶意Application资源注入→Argo CD UI渲染XSS→劫持用户会话→调用Kubernetes API    关键节点：Argo CD对注解值的协议过滤缺失，API请求携带有效会话凭证    权限扩展：Pod资源定义权限→集群管理员API权限→etcd数据访问权限    影响范围：跨越数据面资源层和控制面API层，影响所有ArgoCD管理集群    防护薄弱点：CRD资源注解信任过度，扩展组件输入验证机制缺失    检测难点：合法资源操作与恶意注解注入难以区分，跨平面攻击链路隐蔽  2. 信任边界影响评估    架构影响分析：    - 控制面影响：API层会话劫持，扩展层（Argo CD）逻辑缺陷，存储层数据篡改    - 数据面影响：计算层资源定义污染，网络层API请求伪造    - 跨平面传播：数据面资源层恶意配置触发...
CVE-2023-6476,6.5,MEDIUM,"CWE-770, CWE-770",2025-05-29T03:16:18.430484,85.47,Analyzer_1,deepseek-r1-250120,True,2,4,32,2,cri-o/cri-o,  ``` 1. 信任边界类别分析    主要边界突破：数据面(容器)→宿主机 - 容器→节点资源耗尽 (3.2)    次要边界突破：控制面→数据面 - API Server→Pod配置注入 (2.2)    架构层次影响：数据面计算层→控制面调度层→节点资源层    技术路径：创建含高危注解的Pod→绕过调度器资源校验→CRI-O加载非受控配置→节点资源耗尽    关键节点：CRI-O注解处理模块未实施资源策略强制    权限扩展：Pod创建权限→节点级资源控制权→集群可用性破坏    影响范围：单节点资源隔离失效，可能引发跨节点级联故障    防护薄弱点：实验性注解默认启用，准入控制缺乏注解白名单    检测难点：资源耗尽前无显式异常日志，调度器与实际分配存在状态差异  2. 信任边界影响评估    架构影响分析：    - 控制面影响：调度器资源调度逻辑失效，控制层资源协调机制被绕过    - 数据面影响：计算层资源隔离突破，节点级资源池完整性破坏    - 跨平面传播：数据面资源分配异常反向影响控制面调度决策    - 节点拓扑影响：Worker节点稳定性受损，可能触发级联故...
CVE-2023-44392,8.2,HIGH,"CWE-94, CWE-502",2025-05-29T03:16:18.723504,89.16,Analyzer_3,deepseek-r1-250120,True,2,10,18,32,garden-io/garden,  ``` 1. 信任边界类别分析    主要边界突破：控制面 → 数据面 - 控制器 → 工作负载恶意分发（扩展场景）    次要边界突破：[集群外部 → 集群内部 - 外部资源 → 控制面引用注入]    架构层次影响：控制面API层→存储层→外部用户环境计算层    技术路径：篡改ConfigMap→Garden客户端加载→cryo反序列化→本地RCE    关键节点：ConfigMap写入权限控制、客户端反序列化安全机制    权限扩展：集群ConfigMap写入权限→用户主机root级权限    影响范围：跨越控制面存储层与外部用户计算环境    防护薄弱点：客户端对控制面数据盲目信任、ConfigMap写入权限过宽    检测难点：合法ConfigMap操作与攻击载荷难以区分  2. 信任边界影响评估    架构影响分析：    - 控制面影响：API层资源篡改、存储层敏感数据污染    - 数据面影响：外部用户计算层完全沦陷    - 跨平面传播：控制面配置污染传导至外部用户环境    - 节点拓扑影响：Worker节点安全间接影响用户终端安全     权限边界突破：  ...
CVE-2023-40026,5.0,MEDIUM,CWE-22,2025-05-29T03:16:24.907741,99.04,Analyzer_0,deepseek-r1-250120,True,2,30,619,483,argoproj/argo-cd,  ``` 1. 信任边界类别分析    主要边界突破：控制平面组件间 - 4.3 控制器→存储层信息泄露    次要边界突破：数据面→控制面 - 1.1 Pod→API Server权限提升    架构层次影响：控制面扩展层→存储层（repo-server本地文件系统）    技术路径：创建恶意Application资源→触发repo-server渲染→利用可预测路径访问其他Helm Chart    关键节点：repo-server的Helm路径处理逻辑未随机化    权限扩展：Application资源创建权限→跨Helm Chart敏感数据读取权限    影响范围：同一repo-server实例处理的所有Helm Chart配置数据    防护薄弱点：扩展组件资源隔离机制缺失，路径随机化未实施    检测难点：合法Helm引用与恶意路径遍历行为难以区分  2. 信任边界影响评估    架构影响分析：    - 控制面影响：扩展层（Argo CD）资源处理逻辑缺陷，存储层（repo-server本地文件）数据泄露    - 数据面影响：间接影响需通过控制面Application资...
CVE-2024-32476,6.5,MEDIUM,CWE-400,2025-05-29T03:16:55.431871,37.0,Analyzer_1,deepseek-r1-250120,True,6,136,1062,378,argoproj/argo-cd,  ``` 1. 信任边界类别分析    主要边界突破：数据面→控制面 - 容器→控制器状态操纵 (1.2)    次要边界突破：控制面组件间 - 扩展组件→核心组件权限滥用 (4.2)    架构层次影响：数据面计算层→控制面扩展层→控制面控制层    技术路径：构造恶意Application CRD→控制器jq表达式解析→内存资源耗尽→控制器Pod OOM    关键节点：Argo CD控制器对jq表达式的资源限制缺失    权限扩展：Application资源写权限→控制面组件中断能力→集群运维功能破坏    影响范围：跨越CRD数据面到控制面控制器，影响GitOps持续交付体系    防护薄弱点：第三方控制器资源处理缺乏沙箱机制，CRD操作权限粒度过粗    检测难点：jq表达式复杂性评估困难，内存消耗模式与正常操作相似  2. 信任边界影响评估    架构影响分析：    - 控制面影响：控制层Argo控制器崩溃，扩展层第三方组件可靠性受损    - 数据面影响：计算层Application CRD成为攻击载体，网络层无直接影响    - 跨平面传播：通过数据面CRD操作实现...
CVE-2024-31990,4.8,MEDIUM,"CWE-863, CWE-863",2025-05-29T03:16:55.835682,46.35,Analyzer_2,deepseek-r1-250120,True,6,28,1620,602,argoproj/argo-cd,  ``` 1. 信任边界类别分析    主要边界突破：多租户间隔离 - 命名空间→跨租户资源访问    次要边界突破：控制平面组件间 - 扩展组件→核心组件权限滥用    架构层次影响：控制面API层→存储层→数据面计算层    技术路径：UI发起修改请求→绕过AppProject校验→直接修改K8s资源→破坏GitOps同步    关键节点：Argo CD API层sourceNamespaces字段校验缺失    权限扩展：项目级编辑权限→跨命名空间资源修改权→GitOps流程控制权    影响范围：跨越AppProject隔离边界，影响多租户资源和集群配置权威性    防护薄弱点：Argo CD自定义资源校验不完善，UI与控制面API权限耦合    检测难点：合法UI操作与恶意越权行为难以区分，Git历史与实时状态比对延迟  2. 信任边界影响评估    架构影响分析：    - 控制面影响：API层自定义资源校验失效，存储层资源配置权威性破坏    - 数据面影响：计算层工作负载配置被非法修改，可能触发异常滚动更新    - 跨平面传播：控制面配置错误直接导致数据面应用状态异...
CVE-2024-42363,8.8,HIGH,CWE-502,2025-05-29T03:17:03.040358,44.31,Analyzer_3,deepseek-r1-250120,True,4,5,33,15,zendesk/samson,  ``` 1. 信任边界类别分析    主要边界突破：集群外部→集群内部 - 外部→API层访问路径创建    次要边界突破：数据面→控制面 - 容器→控制器状态操纵    架构层次影响：外部攻击面→数据面应用层→控制面API层    技术路径：恶意role参数注入→samson服务端RCE→滥用部署权限→控制面API操作    关键节点：YAML.load_stream反序列化点、samson的K8s凭据存储位置    权限扩展：低权限用户→samson进程权限→集群部署权限→控制面管理权限    影响范围：跨越外部系统、数据面应用层、控制面API层三层架构    防护薄弱点：第三方工具链的输入验证、部署凭据的权限隔离    检测难点：合法部署操作与恶意YAML载荷的混淆、跨架构层攻击溯源  2. 信任边界影响评估    架构影响分析：    - 控制面影响：API层面临非法部署请求，控制层可能接收恶意编排指令    - 数据面影响：计算层部署工具被控，网络层可能建立恶意出站连接    - 跨平面传播：从数据面部署工具突破到控制面API操作权限    - 节点拓扑影响：Worker...
CVE-2024-39690,8.4,HIGH,"CWE-863, CWE-863",2025-05-29T03:17:09.012829,44.1,Analyzer_0,deepseek-r1-250120,True,2,6,304,10,projectcapsule/capsule,  ``` 1. 信任边界类别分析    主要边界突破：多租户间隔离 - 命名空间→跨租户资源访问    次要边界突破：控制面→数据面 - 控制器→工作负载恶意分发    架构层次影响：控制面扩展层→数据面计算层→控制面存储层    技术路径：租户SA调用API→绕过Capsule控制器校验→注入ownerReference→劫持Namespace→分发恶意工作负载    关键节点：Capsule扩展组件的ownerReferences字段校验缺失    权限扩展：租户级Namespace管理权→跨租户资源控制权→集群级配置访问权    影响范围：跨越控制面扩展组件与数据面计算资源，破坏多租户逻辑隔离    防护薄弱点：扩展组件与核心API权限边界模糊，准入控制未覆盖第三方资源控制器    检测难点：合法租户的API操作模式，跨架构层次的攻击链关联分析  2. 信任边界影响评估    架构影响分析：    - 控制面影响：扩展层组件策略执行失效，API层资源归属状态污染    - 数据面影响：计算层租户工作负载被恶意控制器接管，网络层跨租户通信    - 跨平面传播：控制面扩展组件漏洞...
